CAI Type,Subcategory,Entity name,"NCES ID
(IPEDS or PSS school ID)",Entity number,CMS number,FRN,Location ID,Street address,City,State or territory,Zip code,Longitude,Latitude,Broadband Need,Broadband Availability
S,K-12 (public),Seattle School District 1,,145192,,1576206,,"2445 3rd. Avenue South, Ms 21-350",Seattle,WA,98134,-122.3299946,47.58146251,,
S,K-12 (public),Seattle Skills Center,530771003414,,,,,PO Box 34165,Seattle,WA,98124,-122.336,47.6109,,
S,K-12 (public),Seattle Waldorf School,,115190,,,,2728 Ne 100th St,Seattle,WA,98125,-122.298196,47.70115224,,
S,K-12 (public),Seattle World School,530771001311,,,,,1700 East Union St.,SEATTLE,WA,98122,-122.3100639,47.61290595,,
S,K-12 (public),SEAVIEW ACADEMY,530682003728,,,,,905 W 9th St,Port Angeles,WA,98363,-123.4560332,48.11870159,,
S,K-12 (public),Seaview Elementary,530240000359,,,,,8426 188TH ST SW,EDMONDS,WA,98020,-122.347363,47.82867482,,
S,K-12 (public),Seaview Elementary School,,114775,,,,8426 188th St Sw,Edmonds,WA,98026,-122.348,47.82812,,
S,K-12 (public),Secondary Academy for Success,530591000892,,,,,22107 23rd Dr SE,Bothell,WA,98021,-122.2019594,47.7983037,,
S,K-12 (public),Secondary Academy For Success Sas,,17029241,,,,22107 23 Drive Se,Bothell,WA,98021,-122.2019594,47.7983037,,
S,K-12 (public),Secondary Alternative School,,114699,,,,18603 Bothell Way Ne,Bothell,WA,98011,-122.2079089,47.7638552,,
S,K-12 (public),Secondary Bilingual Ortn  Ctr,,223133,,,,411 Boston Street,Seattle,WA,98109,-122.3481046,47.63824471,,
S,K-12 (public),Secondary Options,,223179,,,,7741 Little Rock Rd Sw,Olympia,WA,98512,-122.9467813,46.97426184,,
S,K-12 (public),Secret Harbor Farms Inc H S,,115365,,,,1009 8th St,Anacortes,WA,98221,-122.6127692,48.51584642,,
S,K-12 (public),Secret Harbor/ Special Programs,,198897,,,,1809 Commercial Avenue,Anacortes,WA,98221,-122.612656,48.50699637,,
S,K-12 (public),Sedro Woolley School District Job Corp,,16080425,,,,1801 Hub Dr,Sedro Woolley,WA,98284,-122.207,48.53082,,
S,K-12 (public),Sedro Woolley Senior High School,530774001279,,,,,1235 Third Street,Sedro-Woolley,WA,98284,-122.2374626,48.50034737,,
S,K-12 (public),Sedro Woolley Special Programs,,223144,,,,801 Trail Road,Sedro Woolley,WA,98284,-122.2528315,48.50407003,,
S,K-12 (public),Sedro-Woolley High School,,115582,,,,1235 3rd St,Sedro Woolley,WA,98284,-122.2374626,48.50034737,,
S,K-12 (public),Sedro-Woolley School Dist 101,,145240,,20352092,,801 Trail Road,Sedro Woolley,WA,98284,-122.2528315,48.50407003,,
S,K-12 (public),Sedro-Woolley School Dist 101,,145240,,20352092,,801 Trail Road,Sedro Woolley,WA,98284,-122.2528315,48.50407003,,
S,K-12 (public),Sedro-Woolley School Dist 101,,145240,,20352092,,801 Trail Road,Sedro Woolley,WA,98284,-122.2528315,48.50407003,,
S,K-12 (public),Sedro-Woolley School Dist 101,,145240,,20352092,,801 Trail Road,Sedro Woolley,WA,98284,-122.2528315,48.50407003,,
S,K-12 (public),Sedro-Woolley Virtual Learning Academy,530774003813,,,,,801 Trail Road,Sedro Woolley,WA,98284,-122.2528315,48.50407003,,
S,K-12 (public),Sehome High School,,115396,,,,2700 Bill Mcdonald Pkwy,Bellingham,WA,98225,-122.4825776,48.72810012,,
S,K-12 (public),Sehome High School,530042000113,,,,,2700 Bill McDonald Pkwy,Bellingham,WA,98225,-122.4825776,48.72810012,,
S,K-12 (public),Selah Academy,,116623,,,,801 N 1st St,Selah,WA,98942,-120.5303614,46.66279218,,
S,K-12 (public),Selah Academy Auxiliary,530777003676,,,,,308 W Naches Ave,Selah,WA,98942,-120.5333692,46.65403961,,
S,K-12 (public),Selah Academy BPL,530777003710,,,,,308 W Naches Ave,Selah,WA,98942,-120.5333692,46.65403961,,
S,K-12 (public),Selah Academy Online,530777002149,,,,,308 W Naches Ave,Selah,WA,98942,-120.5333692,46.65403961,,
S,K-12 (public),SELAH ACADEMY REENGAGEMENT PROGRAM,530777003457,,,,,308 W Naches Ave,Selah,WA,98942,-120.5333692,46.65403961,,
S,K-12 (public),Selah Bible Baptist School,,116627,,,,20 Tibbling Rd,Selah,WA,98942,-120.5466287,46.691072,,
S,K-12 (public),Selah High School,,116628,,,,801 N 1st St,Selah,WA,98942,-120.5303614,46.66279218,,
S,K-12 (public),Selah High School,530777001282,,,,,801 North First Street,Selah,WA,98942,-120.5303614,46.66278731,,
S,K-12 (public),Selah HomeLink,530777003348,,,,,308 W Naches Ave,Selah,WA,98942,-120.5333692,46.65403961,,
S,K-12 (public),Selah Intermediate School,,211786,,,,1401 W Fremont Ave,Selah,WA,98942,-120.5493424,46.65605776,,
S,K-12 (public),Selah Intermediate School,530777003546,,,,,1401 West Fremont,Selah,WA,98942,-120.5493367,46.65605764,,
S,K-12 (public),Selah Middle School,,116624,,,,411 N 1st St,Selah,WA,98942,-120.5304471,46.65831852,,
S,K-12 (public),Selah Middle School,530777003554,,,,,411 North First Street,Selah,WA,98942,-120.5304499,46.6582799,,
S,K-12 (public),Selah School District 119,,145429,,17029471,,316 W. Naches Ave,Selah,WA,98942,-120.5335019,46.65403961,,
S,K-12 (public),Selah School District 119,,145429,,17029471,,316 W. Naches Ave,Selah,WA,98942,-120.5335019,46.65403961,,
S,K-12 (public),Selkirk Elementary,,116774,,,,510 Houghton St,Ione,WA,99139,-117.424,48.7425,,
S,K-12 (public),Selkirk Elementary School,,116784,,1584283,,"P.O. Box 68, 219 Park Street",Metaline Falls,WA,99153,-117.372,48.86381,,
S,K-12 (public),Selkirk Elementary School,530780003074,,,,,PO Box 68,Metaline Falls,WA,99153,-117.372,48.86381,,
S,K-12 (public),Selkirk High School,530780003344,,,,,10372 Highway 31,Ione,WA,99139,-117.414,48.75787,,
S,K-12 (public),Selkirk Middle  High School,,116775,,,,10372 State Route 31,Ione,WA,99139,-117.414,48.75787,,
S,K-12 (public),Selkirk Middle School,530780003341,,,,,10372 Highway 31,Ione,WA,99139,-117.414,48.75787,,
S,K-12 (public),Selkirk Middle School,530111003706,,,,,1409 N Harvest Parkway,Liberty Lake,WA,99016,-117.133,47.67026,,
S,K-12 (public),Selkirk Middle School,,17020323,,,,1409 North Harvest Parkway,Liberty Lake,WA,99016,-117.133,47.67026,,
S,K-12 (public),Selkirk School District,,145478,,1584283,,219 Park St,Metaline Falls,WA,99153,-117.374,48.86148,,
S,K-12 (public),Selkirk School District,,145478,,1584283,,219 Park St,Metaline Falls,WA,99153,-117.374,48.86148,,
S,K-12 (public),Selma R. Carson Juvenile Home,,231750,,,,619 54th Ave. East,Tacoma,WA,98424,-122.3567787,47.25075345,,
S,K-12 (public),Sentinel Tech Alt School,,222205,,,,20140 Rd. 24 Sw Unit C,Mattawa,WA,99349,-119.92,46.73798,,
S,K-12 (public),Sentinel Tech Alt School,530936002787,,,,,P.O. Box 907,Mattawa,WA,99349,-119.778,46.73096,,
S,K-12 (public),Sequim Adventist School,,115822,,,,255 Medsker Rd,Sequim,WA,98382,-123.095326,48.10151214,,
S,K-12 (public),Sequim Bible Christian School,,115818,,,,847 Sequim Dungeness Way,Sequim,WA,98382,-123.1022614,48.0959207,,
S,K-12 (public),Sequim Community School,,201383,,12672853,,221 West Fir St,Sequim,WA,98382,-123.1000261,48.08328576,,
S,K-12 (public),Sequim High School,,115820,,12672812,,601 N Sequim Ave,Sequim,WA,98382,-123.1022834,48.08604908,,
S,K-12 (public),Sequim Middle School,,115821,,12672820,,301 W Hendrickson Rd,Sequim,WA,98382,-123.1078452,48.08684404,,
S,K-12 (public),Sequim Middle School,530783002617,,,,,301 W. Hendrickson Rd.,Sequim,WA,98382,-123.1078452,48.08684404,,
S,K-12 (public),Sequim School District 323,,145273,,1589563,,503 N Sequim Ave,Sequim,WA,98382,-123.1022935,48.08345995,,
S,K-12 (public),Sequim School District 323,,145273,,1589563,,503 N Sequim Ave,Sequim,WA,98382,-123.1022935,48.08345995,,
S,K-12 (public),Sequim School District 323,,145273,,1589563,,503 N Sequim Ave,Sequim,WA,98382,-123.1022935,48.08345995,,
S,K-12 (public),Sequim Senior High,530783001289,,,,,601 N. Sequim Ave.,Sequim,WA,98382,-123.1022834,48.08604908,,
S,K-12 (public),Sequoia High School,,115327,,,,3516 Rucker Ave,Everett,WA,98201,-122.211142,47.97091357,,
S,K-12 (public),Sequoia High School,530267001765,,,,,3516 Rucker Ave.,Everett,WA,98201,-122.211142,47.97091357,,
S,K-12 (public),Sequoia Junior High School,,114806,,13182902,,11000 Se 264th St,Kent,WA,98031,-122.1951338,47.36522243,,
S,K-12 (public),Sequoyah Middle School,,16035638,,,,3425 S 360th St,Auburn,WA,98001,-122.2880405,47.27890964,,
S,K-12 (public),Sequoyah Middle School,530282002964,,,,,3425 S 360th ST,Auburn,WA,98001,-122.2880405,47.27890964,,
S,K-12 (public),Serene Lake Elementary,530543000821,,,,,4709 Picnic Point Rd,Edmonds,WA,98026,-122.2967644,47.87109501,,
S,K-12 (public),Serene Lake Elementary School,,114774,,,,4709 Picnic Point Rd,Edmonds,WA,98026,-122.2967644,47.87109501,,
S,K-12 (public),Seth Woodard Elementary,530969002419,,,,,7401 E MISSION,SPOKANE,WA,99212,-117.305,47.67168,,
S,K-12 (public),Seth Woodard Elementary School,,116920,,,,7401 E Mission Ave,Spokane,WA,99212,-117.305,47.67168,,
S,K-12 (public),Seton College Preparatory High School,,17002429,,,,811 Ne 112th Ave Ste 200,Vancouver,WA,98684,-122.5576904,45.62730356,,
S,K-12 (public),Seven Oaks Elementary,530585002327,,,,,1800 Seven Oaks Dr SE,Lacey,WA,98503,-122.772,47.02814,,
S,K-12 (public),Seven Oaks Elementary School,,116059,,,,1800 Seven Oaks Rd Se,Lacey,WA,98503,-122.772,47.02814,,
S,K-12 (public),Severe Handicap Class,,224051,,,,1002 S. Wasco Ave.,Wapato,WA,98951,-120.4225249,46.43957081,,
S,K-12 (public),Seward Elementary School,,115917,,,,4902 S Alaska St,Tacoma,WA,98408,-122.4583129,47.2128766,,
S,K-12 (public),Shadle Park High School,,116847,,12796058,,4327 N Ash St,Spokane,WA,99205,-117.436433,47.69862525,,
S,K-12 (public),Shadle Park High School,530825001407,,,,,4327 N Ash St,Spokane,WA,99205,-117.436433,47.69862525,,
S,K-12 (public),Shadow Lake Elementary,530876001517,,,,,22620 Sweeney Road SE,Maple Valley,WA,98038,-122.0517957,47.40007791,,
S,K-12 (public),Shadow Lake Elementary School,,114877,,10863611,,22620 Sweeney Rd Se,Maple Valley,WA,98038,-122.0517957,47.40007791,,
S,K-12 (public),Shahala Middle School,,221143,,,,601 Se 192nd Ave.,Vancouver,WA,98683,-122.4759517,45.61497928,,
S,K-12 (public),Shahala Middle School,530270002878,,,,,601 SE 192nd Avenue,Vancouver,WA,98683,-122.4759517,45.61497928,,
S,K-12 (public),Sharples,,206202,,,,815 4th Ave N,Seattle,WA,98109,-122.3488704,47.62645829,,
S,K-12 (public),Sharpstein Elementary School,,117085,,16874851,,410 Howard St,Walla Walla,WA,99362,-118.3251012,46.06474784,,
S,K-12 (public),Sharpstein Elementary School,530945001608,,,,,410 HOWARD ST,WALLA WALLA,WA,99362,-118.3251012,46.06474784,,
S,K-12 (public),Shaw Island Elem School,,115588,,,,44 Hoffman Cove Rd,Shaw Island,WA,98286,-122.962,48.57244,,
S,K-12 (public),Shaw Island Elementary School,530786001291,,,,,PO Box 426,Shaw Island,WA,98286,-122.984,48.55782,,
S,K-12 (public),Shaw Island School District 10,,145241,,,,Blind Bay Rd,Shaw Island,WA,98286,-122.932,48.57977,,
S,K-12 (public),Shaw Island School District 10,,145241,,,,Blind Bay Rd,Shaw Island,WA,98286,-122.932,48.57977,,
S,K-12 (public),Shaw Middle School,,116891,,12795787,,4106 N Cook St,Spokane,WA,99207,-117.3735386,47.69514395,,
S,K-12 (public),Shaw Middle School,530825001408,,,,,4106 N Cook St,Spokane,WA,99207,-117.3735386,47.69514395,,
S,K-12 (public),Shaw Road Elementary,530696000691,,,,,1106 Shaw Rd,Puyallup,WA,98372,-122.2561941,47.18187886,,
S,K-12 (public),Shaw Road Elementary School,,115795,,18731943,,1106 Shaw Rd E,Puyallup,WA,98372,-122.2561941,47.18187886,,
S,K-12 (public),Shelton Alt Middle School,,223150,,,,Bldg 22 Fairgrounds Road,Shelton,WA,98584,-123.14,47.23448,,
S,K-12 (public),Shelton Center,,16041522,,,,2412 West Railroad Avenue,Shelton,WA,98584,-123.1252017,47.20891925,,
S,K-12 (public),Shelton High School,530790001295,,,,,3737 Shelton Springs Rd.,Shelton,WA,98584,-123.1217215,47.23734667,,
S,K-12 (public),Shelton Open Doors,530790003632,,,,,SOUND LEARNING,SHELTON,WA,98584,-123.16,47.26326,,
S,K-12 (public),Shelton School District 309,,145325,,4525747,,700 S. 1st. Street,Shelton,WA,98584,-123.1009901,47.20818412,,
S,K-12 (public),Shelton School District 309,,145325,,4525747,,700 S. 1st. Street,Shelton,WA,98584,-123.1009901,47.20818412,,
S,K-12 (public),Shelton School District 309,,145325,,4525747,,700 S. 1st. Street,Shelton,WA,98584,-123.1009901,47.20818412,,
S,K-12 (public),Shelton Senior High School,,116194,,,,3737 N Shelton Springs Rd,Shelton,WA,98584,-123.121723,47.23734747,,
S,K-12 (public),Shelton Valley Sda School,,116192,,,,201 W Shelton Valley Rd,Shelton,WA,98584,-123.1374552,47.2023774,,
S,K-12 (public),Shelton View Elementary,530591000893,,,,,23400 5 AV W,Bothell,WA,98021,-122.2397401,47.78390185,,
S,K-12 (public),Shelton View Elementary School,,114744,,,,23400 5th Ave W,Bothell,WA,98021,-122.2397401,47.78390185,,
S,K-12 (public),Sheridan Elementary School,,115886,,,,5317 E Mckinley Ave,Tacoma,WA,98404,-122.4208543,47.20941083,,
S,K-12 (public),Sheridan Elementary School,530870001500,,,,,5317 E McKinley Ave,Tacoma,WA,98404,-122.4208543,47.20941083,,
S,K-12 (public),Sherman Elementary School,,115913,,,,"4415 B, 38th St.",Tacoma,WA,98409,-122.498,47.28409,,
S,K-12 (public),Sherman Elementary School,530870001501,,,,,4415 N 38th St,Tacoma,WA,98407,-122.4974846,47.28340583,,
S,K-12 (public),Sherwood Elementary,530240000360,,,,,22901 106TH AVE W,EDMONDS,WA,98020,-122.3748139,47.79167196,,
S,K-12 (public),Sherwood Elementary School,,114737,,,,22901 106th Ave W,Edmonds,WA,98020,-122.3748139,47.79167196,,
S,K-12 (public),Sherwood Forest Elem School,,114688,,,,16411 Ne 24th St,Bellevue,WA,98008,-122.1204165,47.63132756,,
S,K-12 (public),Sherwood Forest Elem School,,114766,,13077193,,34600 12th Ave Sw,Federal Way,WA,98023,-122.3507704,47.29316792,,
S,K-12 (public),Sherwood Forest Elementary,530039000086,,,,,16411 NE 24th Street,Bellevue,WA,98008,-122.121,47.63072,,
S,K-12 (public),Sherwood Forest Elementary School,530282002301,,,,,34600 12TH AV SW,FEDERAL WAY,WA,98023,-122.3507704,47.29316792,,
S,K-12 (public),Shiloh Hills Elementary,530492001789,,,,,13120 N PITTSBURG ST,SPOKANE,WA,99208,-117.3843247,47.77667387,,
S,K-12 (public),Shiloh Hills Elementary School,,116903,,,,505 E Stonewall Ave,Spokane,WA,99208,-117.4024569,47.73312904,,
S,K-12 (public),Shine Bright Montessori School,,115139,,,,8350 14th Ave Nw,Seattle,WA,98117,-122.3740897,47.68927985,,
S,K-12 (public),Shining Mountain Elem School,,115838,,,,21615 38th Ave E,Spanaway,WA,98387,-122.379322,47.06053626,,
S,K-12 (public),Shining Mountain Elementary,530048001750,,,,,21615 38th Ave E,Spanaway,WA,98387,-122.379322,47.06053626,,
S,K-12 (public),Shorecrest High School,,115255,,13050273,,15343 25th Ave Ne,Seattle,WA,98155,-122.3020297,47.73996067,,
S,K-12 (public),Shorecrest High School,530792001315,,,,,15343 25th Avenue N.E.,Shoreline,WA,98155,-122.3020297,47.73996067,,
S,K-12 (public),Shoreline Christian School,,115256,,,,2400 Ne 147th St,Shoreline,WA,98155,-122.3025819,47.73562844,,
S,K-12 (public),Shoreline School District 412,,145195,,12029443,,18560 1st Ave Ne,Seattle,WA,98155,-122.329639,47.76393353,,
S,K-12 (public),Shoreline School District 412,,145195,,12029443,,18560 1st Ave Ne,Seattle,WA,98155,-122.329639,47.76393353,,
S,K-12 (public),Shoreline School District 412,,145195,,12029443,,18560 1st Ave Ne,Seattle,WA,98155,-122.329639,47.76393353,,
S,K-12 (public),Shorewood Christian School,,115228,,,,Po Box 46402,Seattle,WA,98146,-122.336,47.6109,,
S,K-12 (public),Shorewood Elementary,530354000550,,,,,2725 SW 116th St,Burien,WA,98146,-122.3682242,47.49917384,,
S,K-12 (public),Shorewood Elementary School,,115237,,12965315,,2725 Sw 116th St,Burien,WA,98146,-122.3682242,47.49917384,,
S,K-12 (public),Shorewood High School,,115206,,13050307,,17300 Fremont Ave N,Seattle,WA,98133,-122.3510044,47.75455528,,
S,K-12 (public),Shorewood High School,530792001317,,,,,17300 Fremont Avenue N.,Shoreline,WA,98133,-122.3510044,47.75455528,,
S,K-12 (public),Shoultes Elementary,530486000739,,,,,13525 51st Ave NE,Marysville,WA,98271,-122.1624149,48.11646303,,
S,K-12 (public),Shoultes Elementary School,,115529,,,,13525 51st Ave Ne,Marysville,WA,98271,-122.1624149,48.11646303,,
S,K-12 (public),Showalter Middle School,,115274,,,,4628 S 144th St,Seattle,WA,98168,-122.2750564,47.47410112,,
S,K-12 (public),Showalter Middle School,530813001342,,,,,4628 S 144TH ST,TUKWILA,WA,98168,-122.2750564,47.47410112,,
S,K-12 (public),Shrine Hospital,530825003417,,,,,911 W 5Th Ave,Spokane,WA,99204,-117.4251932,47.65138974,,
S,K-12 (public),Shriner'S Hospital School,,116843,,,,911 W 5th Ave,Spokane,WA,99204,-117.4251932,47.65138974,,
S,K-12 (public),SHS Graduation Alliance,530867003504,,,,,1801 E Edison Ave,Sunnyside,WA,98944,-119.9984564,46.32374155,,
S,K-12 (public),Shuksan Middle School,,115385,,,,2713 Alderwood Ave,Bellingham,WA,98225,-122.5012917,48.77988923,,
S,K-12 (public),Shuksan Middle School,530042000114,,,,,2717 Alderwood Ave,Bellingham,WA,98225,-122.5014107,48.77988929,,
S,K-12 (public),Sidney Glen Elementary School,,115756,,12673539,,500 Sw Birch Rd,Port Orchard,WA,98367,-122.6545273,47.50669592,,
S,K-12 (public),Sidney Glen Elementary School,530816002360,,,,,500 SW BIRCH RD,PORT ORCHARD,WA,98366,-122.6545273,47.50669592,,
S,K-12 (public),Sierra Heights Elem School,,114984,,13133012,,2501 Union Ave Ne,Renton,WA,98059,-122.1645906,47.51447427,,
S,K-12 (public),Sierra Heights Elementary School,530723001084,,,,,9901 132nd Ave SE,Renton,WA,98059,-122.164,47.51477,,
S,K-12 (public),Sierra Vista Middle School,530867003037,,,,,916 N. 16 Street,Sunnyside,WA,98944,-119.9992807,46.31948384,,
S,K-12 (public),Sierra Vista Middle School,,16033814,,,,916 North 16th St,Sunnyside,WA,98944,-119.9992809,46.31950538,,
S,K-12 (public),Sifton Elementary School,,116401,,,,7301 Ne 137th Ave,Vancouver,WA,98682,-122.5315961,45.67579424,,
S,K-12 (public),Sifton Elementary School,530270000425,,,,,7301 NE 137th Avenue,Vancouver,WA,98682,-122.5315961,45.67579424,,
S,K-12 (public),Silas High School,,115908,,,,1202 N Orchard St,Tacoma,WA,98406,-122.5052239,47.2609119,,
S,K-12 (public),Silver Beach Elementary Sch,,115407,,,,4101 Academy St,Bellingham,WA,98226,-122.4160067,48.76775349,,
S,K-12 (public),Silver Beach Elementary School,530042000115,,,,,4101 Academy St,Bellingham,WA,98226,-122.4160067,48.76775349,,
S,K-12 (public),Silver Firs Elementary,530267002208,,,,,5909 146th Pl. SE,Everett,WA,98208,-122.15376,47.86516186,,
S,K-12 (public),Silver Firs Elementary School,,115360,,,,5909 146th Pl Se,Everett,WA,98208,-122.15376,47.86516186,,
S,K-12 (public),Silver Lake Christian School,,115358,,,,2027 132nd St Se,Everett,WA,98208,-122.205,47.87855,,
S,K-12 (public),Silver Lake Elementary,530267000409,,,,,12815 Bothell-Everett Hwy.,Everett,WA,98208,-122.2066479,47.88180543,,
S,K-12 (public),Silver Lake Elementary School,,115357,,,,12815 Bothell-Everett Highway,Everett,WA,98208,-122.2066479,47.88180543,,
S,K-12 (public),Silver Lake Elementary School,,114765,,13080049,,1310 Sw 325th Pl,Federal Way,WA,98023,-122.3514081,47.30957229,,
S,K-12 (public),Silver Lake Elementary School,530282002255,,,,,1310 SW 325TH ST,FEDERAL WAY,WA,98023,-122.352,47.31018,,
S,K-12 (public),Silver Ridge Elementary,530108002287,,,,,10622 Hillsboro Drive NE,SILVERDALE,WA,98383,-122.6667941,47.65914711,,
S,K-12 (public),Silver Ridge Elementary School,,115829,,12673331,,10622 Hillsboro Dr Nw,Silverdale,WA,98383,-122.6667941,47.65914711,,
S,K-12 (public),Silver Star Elementary School,,116354,,,,10500 Ne 86th St,Vancouver,WA,98662,-122.5655286,45.68419588,,
S,K-12 (public),Silver Star Elementary School,530270000426,,,,,10500 NE 86th Street,Vancouver,WA,98662,-122.5655286,45.68419588,,
S,K-12 (public),Silverdale Elementary,530108001754,,,,,9100 Dickey Road,SILVERDALE,WA,98383,-122.7192321,47.64444264,,
S,K-12 (public),Silverdale Elementary School,,115830,,12673323,,9100 Dickey Rd Nw,Silverdale,WA,98383,-122.7192321,47.64444264,,
S,K-12 (public),Silverwood School,,16061170,,,,14000 Central Valley Rd Nw,Poulsbo,WA,98370,-122.6499361,47.69030173,,
S,K-12 (public),Silverwood School,,115833,,,,8551 Dickey Pl Nw,Silverdale,WA,98383,-122.7194527,47.64017108,,
S,K-12 (public),Simcoe Elementary School,,17016101,,,,1307 S Camas Avenue,Wapato,WA,98951,-120.4173669,46.43442225,,
S,K-12 (public),Simcoe Elementary School,530948003641,,,,,1307 S CAMAS AVENUE,Wapato,WA,98951,-120.4173669,46.43442225,,
S,K-12 (public),Simpson Avenue Elementary,530516000781,,,,,519 West Simpson Avenue,Montesano,WA,98563,-123.6058137,46.98613331,,
S,K-12 (public),Simpson Elementary School,,116148,,12735783,,519 Simpson Ave W,Montesano,WA,98563,-123.6058137,46.98613331,,
